organ, anatomical structure, cell_type, x, y, z
VH_M_Skin,VH_M_skin,T-helper,-0.231004,-0.617756,-0.0555498
VH_M_Skin,VH_M_skin,T-helper,-0.165966,0.458333,-0.12726
VH_M_Skin,VH_M_skin,T-helper,0.375317,0.194425,-0.0290703
VH_M_Skin,VH_M_skin,T-helper,0.184874,-0.862012,-0.00409062
VH_M_Skin,VH_M_skin,T-helper,-0.128519,0.319067,0.103741
VH_M_Skin,VH_M_skin,T-helper,-0.22099,-0.8997,0.0592553
VH_M_Skin,VH_M_skin,T-helper,-0.200865,-0.0222802,-0.0222021
VH_M_Skin,VH_M_skin,T-helper,0.177713,-0.495415,-0.127499
VH_M_Skin,VH_M_skin,T-helper,0.0159955,-0.0965618,0.0541265
VH_M_Skin,VH_M_skin,T-helper,-0.211791,-0.901728,-0.0246109
VH_M_Skin,VH_M_skin,T-helper,0.172248,-0.824756,-0.146148
VH_M_Skin,VH_M_skin,T-helper,0.381121,0.19032,0.000918668
VH_M_Skin,VH_M_skin,T-helper,0.159801,-0.834894,-0.13052
VH_M_Skin,VH_M_skin,T-helper,0.293367,0.343481,-0.0500591
VH_M_Skin,VH_M_skin,T-helper,0.216768,0.329499,-0.0195286
VH_M_Skin,VH_M_skin,T-helper,0.195832,-0.198908,-0.0731246
VH_M_Skin,VH_M_skin,T-helper,0.213258,-0.900296,0.0762776
VH_M_Skin,VH_M_skin,T-helper,0.317203,0.202154,0.0150413
VH_M_Skin,VH_M_skin,T-helper,-0.171553,0.473375,0.0563199
VH_M_Skin,VH_M_skin,T-helper,0.10249,0.140167,-0.0995043
VH_M_Skin,VH_M_skin,T-helper,0.123039,-0.647569,-0.0924335
VH_M_Skin,VH_M_skin,T-helper,-0.170717,0.485206,0.0614838
VH_M_Skin,VH_M_skin,T-helper,-0.155634,0.124096,0.0698602
VH_M_Skin,VH_M_skin,T-helper,0.132435,0.249725,-0.069742
VH_M_Skin,VH_M_skin,T-helper,0.149479,0.287545,-0.0568992
VH_M_Skin,VH_M_skin,T-helper,-0.16898,-0.205234,-0.0857107
VH_M_Skin,VH_M_skin,T-helper,0.160874,0.383658,-0.100424
VH_M_Skin,VH_M_skin,T-helper,0.222101,-0.766742,-0.120085
VH_M_Skin,VH_M_skin,T-helper,-0.132692,-0.551376,-0.137979
VH_M_Skin,VH_M_skin,T-helper,0.238791,-0.794447,-0.0979381
VH_M_Skin,VH_M_skin,T-helper,-0.0930719,-0.0436336,-0.130891
VH_M_Skin,VH_M_skin,T-helper,-0.201421,-0.56766,-0.132811
VH_M_Skin,VH_M_skin,T-helper,0.180562,-0.399928,0.0589233
VH_M_Skin,VH_M_skin,T-helper,0.233083,0.300055,-0.00739912
VH_M_Skin,VH_M_skin,T-helper,-0.0963844,-0.0738941,0.10704
VH_M_Skin,VH_M_skin,T-helper,0.160469,0.21436,0.00277931
VH_M_Skin,VH_M_skin,T-helper,-0.0413005,0.255558,-0.111356
VH_M_Skin,VH_M_skin,T-helper,-0.192461,-0.569609,-0.13881
VH_M_Skin,VH_M_skin,T-helper,-0.159926,-0.749632,-0.0955344
VH_M_Skin,VH_M_skin,T-helper,-0.209535,-0.332023,-0.00700143
VH_M_Skin,VH_M_skin,T-helper,0.506794,0.0158407,0.0255906
VH_M_Skin,VH_M_skin,T-helper,-0.19995,-0.43418,0.0130242
VH_M_Skin,VH_M_skin,T-helper,-0.221209,-0.857722,0.00793863
VH_M_Skin,VH_M_skin,T-helper,-0.115034,-0.473495,0.000411411
VH_M_Skin,VH_M_skin,T-helper,0.0981083,0.590983,0.0574044
VH_M_Skin,VH_M_skin,T-helper,0.066934,0.557395,0.0799401
VH_M_Skin,VH_M_skin,T-helper,0.241634,0.554885,-0.0342795
VH_M_Skin,VH_M_skin,T-helper,-0.149228,-0.458214,-0.117
VH_M_Skin,VH_M_skin,T-helper,0.187594,-0.0946302,-0.0851001
VH_M_Skin,VH_M_skin,T-helper,0.190605,0.450615,0.021766
VH_M_Skin,VH_M_skin,T-helper,-0.182988,-0.478563,0.0168803
VH_M_Skin,VH_M_skin,T-helper,0.0865545,0.576149,-0.12536
VH_M_Skin,VH_M_skin,T-helper,-0.0986496,-0.380582,0.0361034
VH_M_Skin,VH_M_skin,T-helper,-0.00342072,0.20643,0.154648
VH_M_Skin,VH_M_skin,T-helper,-0.11342,-0.248111,0.088664
VH_M_Skin,VH_M_skin,T-helper,-0.180365,-0.485772,-0.122411
VH_M_Skin,VH_M_skin,T-helper,0.202186,-0.281984,0.0651858
VH_M_Skin,VH_M_skin,T-helper,-0.130406,0.0987367,0.101327
VH_M_Skin,VH_M_skin,T-helper,0.136995,-0.0277875,-0.119813
VH_M_Skin,VH_M_skin,T-helper,0.213205,0.586649,0.0174617
VH_M_Skin,VH_M_skin,T-helper,-0.400243,0.138487,0.0117613
VH_M_Skin,VH_M_skin,T-helper,0.0186055,0.649743,0.0500456
VH_M_Skin,VH_M_skin,T-helper,0.0689274,0.13078,-0.116218
VH_M_Skin,VH_M_skin,T-helper,0.224074,-0.699245,-0.0530811
VH_M_Skin,VH_M_skin,T-helper,-0.00533593,0.668357,0.0653096
VH_M_Skin,VH_M_skin,T-helper,0.413671,0.0310963,-0.00425893
VH_M_Skin,VH_M_skin,T-helper,-0.0494143,0.861378,0.0788775
VH_M_Skin,VH_M_skin,T-helper,-0.107646,-0.543336,-0.036275
VH_M_Skin,VH_M_skin,T-helper,-0.346512,0.179036,-0.0502002
VH_M_Skin,VH_M_skin,T-helper,-0.0601912,0.348032,-0.126384
VH_M_Skin,VH_M_skin,T-helper,-0.339368,0.151303,-0.0342108
VH_M_Skin,VH_M_skin,T-helper,-0.229552,-0.679518,-0.0618991
VH_M_Skin,VH_M_skin,T-helper,-0.146909,0.417254,-0.128916
VH_M_Skin,VH_M_skin,T-helper,-0.0417836,0.861681,-0.0683552
VH_M_Skin,VH_M_skin,T-helper,0.22795,-0.592295,-0.0390572
VH_M_Skin,VH_M_skin,T-helper,0.386871,0.0743178,0.020605
VH_M_Skin,VH_M_skin,T-helper,0.229991,-0.54913,-0.0681532
VH_M_Skin,VH_M_skin,T-helper,0.373019,0.0782129,-0.00769924
VH_M_Skin,VH_M_skin,T-helper,0.0392195,0.374287,0.143422
VH_M_Skin,VH_M_skin,T-helper,-0.296036,0.331741,0.0223868
VH_M_Skin,VH_M_skin,T-helper,-0.155343,-0.506802,0.00847225
VH_M_Skin,VH_M_skin,T-helper,-0.163658,-0.747329,-0.124992
VH_M_Skin,VH_M_skin,T-helper,-0.0726455,0.747813,0.0303437
VH_M_Skin,VH_M_skin,T-helper,-0.230084,-0.571821,-0.043286
VH_M_Skin,VH_M_skin,T-helper,-0.259769,-0.876381,-0.0623294
VH_M_Skin,VH_M_skin,T-helper,-0.0445318,0.620833,-0.103174
VH_M_Skin,VH_M_skin,T-helper,0.395547,0.13715,-0.0290175
VH_M_Skin,VH_M_skin,T-helper,-0.342211,0.277192,-0.0134892
VH_M_Skin,VH_M_skin,T-helper,0.216989,-0.118746,-0.0528433
VH_M_Skin,VH_M_skin,T-helper,-0.0582544,0.638636,0.0279519
VH_M_Skin,VH_M_skin,T-helper,-0.0798017,-0.422404,-0.0367959
VH_M_Skin,VH_M_skin,T-helper,0.230415,-0.618029,-0.0481735
VH_M_Skin,VH_M_skin,T-helper,0.0515878,-0.0746662,0.0767025
VH_M_Skin,VH_M_skin,T-helper,-0.09999,0.287036,0.127432
VH_M_Skin,VH_M_skin,T-helper,-0.159301,-0.704031,-0.127976
VH_M_Skin,VH_M_skin,T-helper,0.0900172,-0.532366,-0.0970735
VH_M_Skin,VH_M_skin,T-helper,0.00508842,-0.106141,0.106639
VH_M_Skin,VH_M_skin,T-helper,-0.265333,-0.877711,-0.0303553
VH_M_Skin,VH_M_skin,T-helper,-0.0700391,0.409607,-0.133461
VH_M_Skin,VH_M_skin,T-helper,-0.317758,0.266783,-0.0553524
VH_M_Skin,VH_M_skin,T-helper,0.207204,-0.414182,-0.00299573
VH_M_Skin,VH_M_skin,T-helper,0.201262,0.366786,-0.0557864
VH_M_Skin,VH_M_skin,T-helper,0.118058,-0.574107,-0.132294
VH_M_Skin,VH_M_skin,T-helper,0.0141665,-0.0729818,-0.0224311
VH_M_Skin,VH_M_skin,T-helper,0.125301,0.198317,-0.0715154
VH_M_Skin,VH_M_skin,T-helper,0.165924,-0.462988,0.0296802
VH_M_Skin,VH_M_skin,T-helper,0.0443181,0.797025,0.0926827
VH_M_Skin,VH_M_skin,T-helper,-0.0158752,0.564612,-0.116725
VH_M_Skin,VH_M_skin,T-helper,-0.0744869,-0.285514,0.0480811
VH_M_Skin,VH_M_skin,T-helper,-0.00358593,0.716511,-0.0849713
VH_M_Skin,VH_M_skin,T-helper,-0.237121,0.525163,0.0261052
VH_M_Skin,VH_M_skin,T-helper,-0.39183,0.0371997,0.00817841
VH_M_Skin,VH_M_skin,T-helper,-0.426554,0.0861413,-0.0231143
VH_M_Skin,VH_M_skin,T-helper,-0.0664108,0.722459,-0.00360469
VH_M_Skin,VH_M_skin,T-helper,0.2317,-0.610158,-0.0528019
VH_M_Skin,VH_M_skin,T-helper,0.225826,-0.583658,-0.0340523
VH_M_Skin,VH_M_skin,T-helper,0.0817128,0.355968,0.137893
VH_M_Skin,VH_M_skin,T-helper,-0.370571,0.113386,-0.0288464
VH_M_Skin,VH_M_skin,T-helper,-0.108533,-0.159425,0.104647
VH_M_Skin,VH_M_skin,T-helper,-0.226448,-0.124754,-0.00977716
VH_M_Skin,VH_M_skin,T-helper,-0.00113169,0.79637,-0.0904061
VH_M_Skin,VH_M_skin,T-helper,0.183048,-0.81787,-0.0411951
VH_M_Skin,VH_M_skin,T-helper,-0.157378,0.126942,-0.0224527
VH_M_Skin,VH_M_skin,T-helper,-0.473801,-0.00443048,0.0156056
VH_M_Skin,VH_M_skin,T-helper,-0.0904315,-0.332422,-0.0597139
VH_M_Skin,VH_M_skin,T-helper,0.0190852,-0.0691549,0.0934577
VH_M_Skin,VH_M_skin,T-helper,-0.0844929,0.268646,0.136279
VH_M_Skin,VH_M_skin,T-helper,0.0236453,0.208559,0.153742
VH_M_Skin,VH_M_skin,T-helper,-0.292217,0.229334,0.0129894
VH_M_Skin,VH_M_skin,T-helper,0.401269,0.0433255,0.0221596
VH_M_Skin,VH_M_skin,T-helper,0.0377082,0.813527,-0.0823702
VH_M_Skin,VH_M_skin,T-helper,0.0768173,0.67176,-0.0478658
VH_M_Skin,VH_M_skin,T-helper,0.137461,0.082908,0.099516
VH_M_Skin,VH_M_skin,T-helper,0.230985,-0.667101,-0.0829243
VH_M_Skin,VH_M_skin,T-helper,-0.0709963,0.862293,0.0250278
VH_M_Skin,VH_M_skin,T-helper,0.178926,-0.61931,-0.0183844
VH_M_Skin,VH_M_skin,T-helper,0.188823,0.016862,0.0586464
VH_M_Skin,VH_M_skin,T-helper,-0.245406,0.452403,0.0312092
VH_M_Skin,VH_M_skin,T-helper,-0.329024,0.148824,-0.0216752
VH_M_Skin,VH_M_skin,T-helper,0.198547,0.540717,0.050713
VH_M_Skin,VH_M_skin,T-helper,-0.147429,0.393088,-0.12159
VH_M_Skin,VH_M_skin,T-helper,-0.217778,0.362996,0.0309141
VH_M_Skin,VH_M_skin,T-helper,0.509475,0.00942688,0.0317196
VH_M_Skin,VH_M_skin,T-helper,0.100179,-0.49302,-0.102732
VH_M_Skin,VH_M_skin,T-helper,-0.394457,0.0497228,0.0219994
VH_M_Skin,VH_M_skin,T-helper,-0.194575,-0.904131,-0.00919645
VH_M_Skin,VH_M_skin,T-helper,0.151713,-0.529265,-0.139887
VH_M_Skin,VH_M_skin,T-helper,0.044395,-0.114037,0.0655871
VH_M_Skin,VH_M_skin,T-helper,0.137109,0.273977,-0.0719752
VH_M_Skin,VH_M_skin,T-helper,0.131217,0.348431,0.104183
VH_M_Skin,VH_M_skin,T-helper,0.213678,-0.61017,-0.120716
VH_M_Skin,VH_M_skin,T-helper,-0.103028,0.408688,-0.133735
VH_M_Skin,VH_M_skin,T-helper,-0.0545246,-0.157314,-0.0774403
VH_M_Skin,VH_M_skin,T-helper,-0.0567457,0.860993,0.0669134
VH_M_Skin,VH_M_skin,T-helper,0.0839836,-0.072877,-0.109232
VH_M_Skin,VH_M_skin,T-helper,0.217354,-0.690408,-0.0438833
VH_M_Skin,VH_M_skin,T-helper,0.0884378,0.304627,-0.113488
VH_M_Skin,VH_M_skin,T-helper,0.143784,0.166183,0.0802853
VH_M_Skin,VH_M_skin,T-helper,-0.212293,-0.440615,-0.0320317
VH_M_Skin,VH_M_skin,T-helper,0.246945,0.532871,-0.00307986
VH_M_Skin,VH_M_skin,T-helper,0.190815,-0.835088,-0.024998
VH_M_Skin,VH_M_skin,T-helper,-0.157581,-0.467357,-0.120801
VH_M_Skin,VH_M_skin,T-helper,0.355504,0.209687,0.0162106
VH_M_Skin,VH_M_skin,T-helper,-0.335698,0.175025,-0.0475837
VH_M_Skin,VH_M_skin,T-helper,0.0367757,0.228265,0.150737
VH_M_Skin,VH_M_skin,T-helper,-0.0897239,-0.415942,0.00882839
VH_M_Skin,VH_M_skin,T-helper,-0.0937949,-0.547919,-0.0611982
VH_M_Skin,VH_M_skin,T-helper,-0.182455,-0.292617,-0.065852
VH_M_Skin,VH_M_skin,T-helper,-0.468068,0.101921,0.0130168
VH_M_Skin,VH_M_skin,T-helper,-0.0697183,-0.0833858,-0.101748
VH_M_Skin,VH_M_skin,T-helper,-0.164167,0.136466,0.0337734
VH_M_Skin,VH_M_skin,T-helper,0.0588707,-0.171356,-0.0748014
VH_M_Skin,VH_M_skin,T-helper,-0.212154,-0.678528,-0.121829
VH_M_Skin,VH_M_skin,T-helper,-0.192607,0.382071,-0.0183397
VH_M_Skin,VH_M_skin,T-helper,-0.197329,-0.555398,-0.00393853
VH_M_Skin,VH_M_skin,T-helper,0.0945736,-0.590424,-0.0956384
VH_M_Skin,VH_M_skin,T-helper,0.0341142,0.866127,0.0897418
VH_M_Skin,VH_M_skin,T-helper,-0.160985,-0.641946,-0.032978
VH_M_Skin,VH_M_skin,T-helper,-0.223941,-0.778794,-0.120417
VH_M_Skin,VH_M_skin,T-helper,0.183652,-0.388366,-0.0704647
VH_M_Skin,VH_M_skin,T-helper,0.0234897,0.178533,0.154436
VH_M_Skin,VH_M_skin,T-helper,0.0414807,-0.199884,0.0209643
VH_M_Skin,VH_M_skin,T-helper,-0.192019,-0.740875,-0.0445579
VH_M_Skin,VH_M_skin,T-helper,-0.186652,0.462888,0.029669
VH_M_Skin,VH_M_skin,T-helper,-0.205767,-0.440384,-0.00358413
VH_M_Skin,VH_M_skin,T-helper,0.22863,0.480052,0.0367079
VH_M_Skin,VH_M_skin,T-helper,0.213702,-0.341254,-0.00975689
VH_M_Skin,VH_M_skin,T-helper,0.0223816,0.21275,0.153557
VH_M_Skin,VH_M_skin,T-helper,-0.209259,-0.461582,-0.0176471
VH_M_Skin,VH_M_skin,T-helper,-0.0250218,-0.10287,0.0851733
VH_M_Skin,VH_M_skin,T-helper,0.262601,0.470173,-0.0455476
VH_M_Skin,VH_M_skin,T-helper,-0.160766,-0.386123,-0.075413
VH_M_Skin,VH_M_skin,T-helper,0.12287,0.516441,-0.148179
VH_M_Skin,VH_M_skin,T-helper,0.0496826,0.712498,0.0753589
VH_M_Skin,VH_M_skin,T-helper,-0.218479,-0.894145,-0.0722741
VH_M_Skin,VH_M_skin,T-helper,-0.0612826,0.1122,-0.125174
VH_M_Skin,VH_M_skin,T-helper,0.299779,0.206289,0.00918367
VH_M_Skin,VH_M_skin,T-helper,-0.223049,-0.217869,0.0118043
VH_M_Skin,VH_M_skin,T-helper,-0.0247277,0.911105,-0.00582549
VH_M_Skin,VH_M_skin,T-helper,-0.0593882,0.874261,0.0436563
VH_M_Skin,VH_M_skin,T-helper,0.18806,-0.756753,-0.0478471
VH_M_Skin,VH_M_skin,T-helper,-0.125109,-0.624458,-0.0575845
VH_M_Skin,VH_M_skin,T-helper,0.170936,0.381277,0.0505018
VH_M_Skin,VH_M_skin,T-helper,-0.00660307,0.209968,-0.0989343
VH_M_Skin,VH_M_skin,T-helper,0.348123,0.123074,-0.0132678
VH_M_Skin,VH_M_skin,T-helper,-0.247876,0.383721,0.0464912
VH_M_Skin,VH_M_skin,T-helper,-0.187223,-0.488514,0.0115451
VH_M_Skin,VH_M_skin,T-helper,-0.0470399,0.110316,-0.126163
VH_M_Skin,VH_M_skin,T-helper,0.211463,-0.453056,-0.0259033
VH_M_Skin,VH_M_skin,T-helper,0.00332727,0.850079,0.104901
VH_M_Skin,VH_M_skin,T-helper,-0.172283,-0.529852,0.00390915
VH_M_Skin,VH_M_skin,T-helper,-0.385495,0.136654,0.0173148
VH_M_Skin,VH_M_skin,T-helper,0.0241256,0.834807,-0.0848994
VH_M_Skin,VH_M_skin,T-helper,-0.114554,-0.224662,-0.0902526
VH_M_Skin,VH_M_skin,T-helper,0.15277,-0.179727,0.102507
VH_M_Skin,VH_M_skin,T-helper,0.227435,-0.127883,-0.0286019
VH_M_Skin,VH_M_skin,T-helper,-0.207641,-0.891801,0.0866136
VH_M_Skin,VH_M_skin,T-helper,-0.0407151,0.891308,-0.0457604
VH_M_Skin,VH_M_skin,T-helper,0.0729376,0.845051,-0.0294751
VH_M_Skin,VH_M_skin,T-helper,-0.274067,0.440934,-0.0161188
VH_M_Skin,VH_M_skin,T-helper,0.14628,-0.671873,-0.127626
VH_M_Skin,VH_M_skin,T-helper,0.187804,-0.773122,-0.1407
VH_M_Skin,VH_M_skin,T-helper,0.186745,-0.863949,0.00156606
VH_M_Skin,VH_M_skin,T-helper,-0.246392,0.527644,-0.0315589
VH_M_Skin,VH_M_skin,T-helper,0.208642,-0.3551,-0.0309052
VH_M_Skin,VH_M_skin,T-helper,0.170172,-0.283035,-0.0771688
VH_M_Skin,VH_M_skin,T-helper,-0.220068,-0.158204,0.0478444
VH_M_Skin,VH_M_skin,T-helper,-0.189311,-0.545091,-0.137475
VH_M_Skin,VH_M_skin,T-helper,0.280638,0.406219,0.00918539
VH_M_Skin,VH_M_skin,T-helper,0.0349948,0.783947,0.0988078
VH_M_Skin,VH_M_skin,T-helper,-0.146351,-0.698283,-0.0990781
VH_M_Skin,VH_M_skin,T-helper,-0.227073,-0.530289,-0.0463692
VH_M_Skin,VH_M_skin,T-helper,-0.21314,-0.0685152,-0.0333446
VH_M_Skin,VH_M_skin,T-helper,-0.19164,-0.52827,0.0024928
VH_M_Skin,VH_M_skin,T-helper,-0.241099,-0.810911,-0.114756
VH_M_Skin,VH_M_skin,T-helper,-0.170655,-0.0580571,-0.0932019
VH_M_Skin,VH_M_skin,T-helper,-0.105766,0.59649,0.0520968
VH_M_Skin,VH_M_skin,T-helper,0.00723123,0.811193,-0.0899019
VH_M_Skin,VH_M_skin,T-helper,0.204812,0.45681,0.0377698
VH_M_Skin,VH_M_skin,T-helper,0.222408,-0.259827,0.0337806
VH_M_Skin,VH_M_skin,T-helper,0.0913016,-0.42118,0.00484513
VH_M_Skin,VH_M_skin,T-helper,0.358958,0.108572,0.00238313
VH_M_Skin,VH_M_skin,T-helper,0.00962516,0.365624,0.143151
VH_M_Skin,VH_M_skin,T-helper,-0.16846,-0.681915,-0.044824
VH_M_Skin,VH_M_skin,T-helper,0.194767,0.014822,-0.0174894
VH_M_Skin,VH_M_skin,T-helper,0.0196283,0.168148,-0.103935
VH_M_Skin,VH_M_skin,T-helper,-0.0758375,-0.396035,-0.0400693
VH_M_Skin,VH_M_skin,T-helper,-0.215267,-0.128512,-0.0494065
VH_M_Skin,VH_M_skin,T-helper,0.211752,-0.326626,0.0292722
VH_M_Skin,VH_M_skin,T-helper,-0.218992,-0.894384,-0.0779729
VH_M_Skin,VH_M_skin,T-helper,0.218989,-0.508398,-0.0937738
VH_M_Skin,VH_M_skin,T-helper,-0.0161477,0.347031,-0.125392
VH_M_Skin,VH_M_skin,T-helper,-0.239463,-0.850813,-0.0162388
VH_M_Skin,VH_M_skin,T-helper,0.0674371,0.677193,-0.0593361
VH_M_Skin,VH_M_skin,T-helper,-0.269683,0.426064,-0.0745138
VH_M_Skin,VH_M_skin,T-helper,0.0269902,-0.0869652,0.0830915
VH_M_Skin,VH_M_skin,T-helper,-0.117351,-0.623692,-0.069578
VH_M_Skin,VH_M_skin,T-helper,-0.00719301,0.827038,0.112019
VH_M_Skin,VH_M_skin,T-helper,-0.301722,0.283027,0.0235687
VH_M_Skin,VH_M_skin,T-helper,0.409778,0.13077,0.00759712
VH_M_Skin,VH_M_skin,T-helper,0.0181177,0.912223,-0.0112883
VH_M_Skin,VH_M_skin,T-helper,-0.158685,0.308688,-0.0445869
VH_M_Skin,VH_M_skin,T-helper,-0.17587,-0.366862,0.0631369
VH_M_Skin,VH_M_skin,T-helper,-0.408074,0.140975,-0.0136977
VH_M_Skin,VH_M_skin,T-helper,0.183274,-0.903479,0.00388599
VH_M_Skin,VH_M_skin,T-helper,-0.116656,0.154183,-0.0833011
VH_M_Skin,VH_M_skin,T-helper,-0.369058,0.219116,-0.0193691
VH_M_Skin,VH_M_skin,T-helper,0.224963,-0.505881,-0.0695809
VH_M_Skin,VH_M_skin,T-helper,-0.367978,0.142659,-0.038768
VH_M_Skin,VH_M_skin,T-helper,0.193911,-0.139743,-0.078866
VH_M_Skin,VH_M_skin,T-helper,0.206624,-0.889907,0.0869699
VH_M_Skin,VH_M_skin,T-helper,0.128537,0.410814,-0.134499
VH_M_Skin,VH_M_skin,T-helper,0.501095,0.00181517,0.0232227
VH_M_Skin,VH_M_skin,T-helper,0.0248363,-0.0920519,0.0396436
VH_M_Skin,VH_M_skin,T-helper,-0.390331,0.12996,0.0175013
VH_M_Skin,VH_M_skin,T-helper,-0.408159,0.054158,0.0211144
VH_M_Skin,VH_M_skin,T-helper,0.349657,0.121042,-0.0117446
VH_M_Skin,VH_M_skin,T-helper,-0.243966,0.263193,-0.0100942
VH_M_Skin,VH_M_skin,T-helper,0.0945047,-0.504748,-0.0996688
VH_M_Skin,VH_M_skin,T-helper,-0.205086,0.488306,-0.0980246
VH_M_Skin,VH_M_skin,T-helper,-0.122707,-0.330461,0.0768224
VH_M_Skin,VH_M_skin,T-helper,0.294675,0.377423,-0.0100215
VH_M_Skin,VH_M_skin,T-helper,-0.188038,-0.36879,-0.0547064
VH_M_Skin,VH_M_skin,T-helper,-0.0178606,0.826544,0.111332
VH_M_Skin,VH_M_skin,T-helper,0.0844817,-0.260009,0.0714778
VH_M_Skin,VH_M_skin,T-helper,-0.0914566,-0.41843,-0.0629771
VH_M_Skin,VH_M_skin,T-helper,0.178321,-0.297051,-0.0708928
VH_M_Skin,VH_M_skin,T-helper,-0.0472436,0.202504,0.149372
VH_M_Skin,VH_M_skin,T-helper,0.302247,0.351811,-0.0269756
VH_M_Skin,VH_M_skin,T-helper,-0.0497658,0.186934,0.149465
VH_M_Skin,VH_M_skin,T-helper,-0.217276,-0.519106,-0.0188994
VH_M_Skin,VH_M_skin,T-helper,0.0939609,-0.160556,-0.0936165
VH_M_Skin,VH_M_skin,T-helper,0.0708645,-0.203165,-0.0743426
VH_M_Skin,VH_M_skin,T-helper,-0.38428,0.129519,-0.0340744
VH_M_Skin,VH_M_skin,T-helper,-0.0145577,0.312388,0.147246
VH_M_Skin,VH_M_skin,T-helper,-0.24149,0.470793,0.0293019
VH_M_Skin,VH_M_skin,T-helper,-0.192073,-0.150359,-0.0752806
VH_M_Skin,VH_M_skin,T-helper,0.138758,0.636469,-0.0466214
VH_M_Skin,VH_M_skin,T-helper,-0.0244494,-0.144403,-0.023941
VH_M_Skin,VH_M_skin,T-helper,-0.231996,-0.589739,-0.0691309
VH_M_Skin,VH_M_skin,T-helper,0.083338,0.506551,-0.144803
VH_M_Skin,VH_M_skin,T-helper,-0.115032,-0.421465,-0.086891
VH_M_Skin,VH_M_skin,T-helper,-0.0535989,-0.258844,0.000419874
VH_M_Skin,VH_M_skin,T-helper,0.442399,0.107705,-0.00986739
VH_M_Skin,VH_M_skin,T-helper,0.398252,0.121148,-0.0305933
VH_M_Skin,VH_M_skin,T-helper,0.13349,-0.486935,0.00899629
VH_M_Skin,VH_M_skin,T-helper,-0.123365,0.589416,-0.114915
VH_M_Skin,VH_M_skin,T-helper,0.156216,-0.644563,-0.0373267
VH_M_Skin,VH_M_skin,T-helper,-0.244294,-0.89927,0.0455134
VH_M_Skin,VH_M_skin,T-helper,0.0149933,-0.0872095,-0.00477974
VH_M_Skin,VH_M_skin,T-helper,0.0838786,-0.113726,0.096369
VH_M_Skin,VH_M_skin,T-helper,-0.0318759,0.511344,-0.132147
VH_M_Skin,VH_M_skin,T-helper,-0.133981,-0.654475,-0.0697943
VH_M_Skin,VH_M_skin,T-helper,-0.126546,-0.0177173,-0.126696
VH_M_Skin,VH_M_skin,T-helper,-0.065687,0.875785,0.00612135
VH_M_Skin,VH_M_skin,T-helper,0.238087,0.356102,-0.0772792
VH_M_Skin,VH_M_skin,T-helper,0.0976739,-0.550993,-0.113864
VH_M_Skin,VH_M_skin,T-helper,-0.169808,0.483356,0.0646698
VH_M_Skin,VH_M_skin,T-helper,-0.0526717,-0.258575,-0.00382611
VH_M_Skin,VH_M_skin,T-helper,0.275582,0.427185,-0.000206239
VH_M_Skin,VH_M_skin,T-helper,-0.146188,0.0535706,-0.0947367
VH_M_Skin,VH_M_skin,T-helper,0.0887102,-0.457252,-0.0603686
VH_M_Skin,VH_M_skin,T-helper,-0.227804,-0.706355,-0.0993464
VH_M_Skin,VH_M_skin,T-helper,0.116684,-0.44364,0.0165592
VH_M_Skin,VH_M_skin,T-helper,-0.0366429,0.812852,-0.0830573
VH_M_Skin,VH_M_skin,T-helper,-0.203408,0.45903,0.036676
VH_M_Skin,VH_M_skin,T-helper,-0.0249607,0.422951,-0.135036
VH_M_Skin,VH_M_skin,T-helper,-0.451339,0.0770259,0.0243545
VH_M_Skin,VH_M_skin,T-helper,-0.367191,0.182033,0.0166973
VH_M_Skin,VH_M_skin,T-helper,0.0127912,0.172315,0.153959
VH_M_Skin,VH_M_skin,T-helper,0.128961,-0.453353,0.0216478
VH_M_Skin,VH_M_skin,T-helper,0.142535,-0.388036,0.0665817
VH_M_Skin,VH_M_skin,T-helper,0.418977,-0.00916627,0.0288664
VH_M_Skin,VH_M_skin,T-helper,-0.363876,0.227293,-0.0235962
VH_M_Skin,VH_M_skin,T-helper,-0.0861774,0.190336,-0.0919633
VH_M_Skin,VH_M_skin,T-helper,0.0892854,0.316987,0.133836
VH_M_Skin,VH_M_skin,T-helper,0.110512,-0.0197328,0.103538
VH_M_Skin,VH_M_skin,T-helper,0.135041,0.26717,-0.071886
VH_M_Skin,VH_M_skin,T-helper,-0.172796,-0.0797868,-0.0942795
VH_M_Skin,VH_M_skin,T-helper,-0.0954385,0.326974,-0.119994
VH_M_Skin,VH_M_skin,T-helper,0.391301,0.15451,-0.0257026
VH_M_Skin,VH_M_skin,T-helper,0.115826,0.63773,-0.00394513
VH_M_Skin,VH_M_skin,T-helper,0.168701,0.385783,-0.0632167
VH_M_Skin,VH_M_skin,T-helper,-0.186866,-0.83395,-0.155134
VH_M_Skin,VH_M_skin,T-helper,-0.419496,0.0910454,0.0232601
VH_M_Skin,VH_M_skin,T-helper,-0.16938,0.316137,0.0178712
VH_M_Skin,VH_M_skin,T-helper,0.145111,0.0549652,-0.102835
VH_M_Skin,VH_M_skin,T-helper,-0.225911,-0.100484,-0.0121464
VH_M_Skin,VH_M_skin,T-helper,0.00431244,0.808505,0.112557
VH_M_Skin,VH_M_skin,T-helper,-0.226358,-0.800922,-0.0529539
VH_M_Skin,VH_M_skin,T-helper,-0.11875,-0.638358,-0.088596
VH_M_Skin,VH_M_skin,T-helper,-0.211345,-0.599762,-0.122578
